pathway,beta_FXS,beta_Drug_BAY,beta_Drug_BPN,beta_Drug_BP,beta_FXS_Drug_BAY,beta_FXS_Drug_BPN,beta_FXS_Drug_BP,p_FXS,p_Drug_BAY,p_Drug_BPN,p_Drug_BP,p_FXS_Drug_BAY,p_FXS_Drug_BPN,p_FXS_Drug_BP,combined_p_BAY,combined_p_BPN,combined_p_BP,padj_FXS,Biodomain
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,0.531791181709946,-0.0360017280816051,0.0027890606542761,-0.0259722411558074,0.0482708949687515,-0.3723647633804,-0.309562088111853,3.74529023426211e-05,0.714662763135406,0.977391790795684,0.791917402359225,0.728861536269994,0.0093263010959235,0.0292620352732324,3.20581526205768e-07,0.127543825426322,0.065234801617508,0.0032332292415777498,unknown
GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY,-0.271761990274669,-0.061873779115505,0.0437601747825945,-0.143382801127742,0.128130032535851,-0.156220757851316,-0.0588572097837204,0.0002035380738313,0.351734805438631,0.509377136502746,0.0335903464521047,0.174464275509881,0.0990246828436655,0.530251079614896,0.0019269135616908,6.7000829067419e-09,8.48218985935542e-13,0.009767645505735703,Proteostasis
GOMF_NUCLEOTIDASE_ACTIVITY,-0.421749329876168,-0.0601412671618859,0.112745316448432,-0.277759751438153,0.172468236228131,-0.0282801363286183,0.316154455512693,8.26322092417956e-05,0.408268776162253,0.12373588667341,0.0002929161247105,0.0964667856911013,0.782806756090057,0.002983636271051,0.0002256345833894,5.80594308790781e-05,4.88328102425178e-06,0.005688120442709747,unknown
GOMF_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.504485896513121,-0.234204446513328,0.126070141175177,-0.388113512921283,0.553503492776094,-0.13982888051765,0.170346502952456,0.001859196016208,0.0297904084520875,0.23556178787015,0.0004874925139439,0.0004412369344677,0.351139922290318,0.256843262172223,0.159833624985149,8.3664367427044e-05,4.20197610896924e-08,0.03377302369542511,unknown
GOMF_COA_TRANSFERASE_ACTIVITY,-0.593984752433453,0.112241404110166,0.153027598979589,-0.155026564885781,0.129714955615383,-0.0709325941201403,0.260460462489027,0.0001097286371406,0.383748462407753,0.23629275545276,0.230298560774013,0.47613638667114,0.696375261561759,0.155132410112263,0.0085568225815515,0.0001316978319212,0.0002633189227863,0.006680127204420804,unknown
GOMF_FUCOSYLTRANSFERASE_ACTIVITY,-0.414764426227099,0.0218885864999196,0.256066993428635,0.0293013406579404,0.0712903369885478,-0.240017297852804,-0.145273626769944,0.0001605210255526,0.785172721109578,0.0021766731555718,0.715255206710238,0.530706349428401,0.0378859602771777,0.203734095533344,0.0003666874927504,9.98443764208842e-06,4.09693681421759e-09,0.00841098229412927,unknown
GOMF_JUN_KINASE_BINDING,-0.536733467954089,-0.184204028334254,0.147731276989496,-0.314490751982999,0.394780457976474,-0.0720728687939344,0.145547870354409,0.0024365037705711,0.0779902458303614,0.155601750377302,0.003293614327584,0.0085864415921044,0.621633349609147,0.320434645127166,0.018303570265083,0.0008517196758912,3.31038140806753e-07,0.03951030298133298,unknown
GOMF_MICROTUBULE_SEVERING_ATPASE_ACTIVITY,0.770508864684732,0.145084954701246,0.106286336166916,0.294643344297021,-0.130865006456968,-0.199800906514933,-0.390534562511515,4.45256420737062e-06,0.123904024921339,0.25750369919245,0.0024070359950622,0.323595578962624,0.133871565209699,0.0042749224125533,3.12799370088112e-12,1.80227987264949e-09,2.05273840471502e-09,0.0007815734372004561,unknown
GOMF_CROSSOVER_JUNCTION_DNA_ENDONUCLEASE_ACTIVITY,0.86069806360264,0.359839825633928,0.193367736418006,0.084479127843847,-0.266518733244749,-0.229794044861595,-0.0268845223312594,2.45377428038692e-06,0.0010128673893135,0.0681942061724696,0.420357287382094,0.0753002756354398,0.123873824257238,0.855740961261984,1.20606398640294e-14,2.6269671692537197e-11,1.11536214378414e-13,0.0005830364408326701,DNA Repair
GOMF_CHOLESTEROL_BINDING,-0.490831525971752,-0.14466939467643,-0.0616691480673804,-0.04092699378779,0.284751845940461,0.0553405407995315,-0.01772487690527,0.001000897791534,0.0025262040475998,0.184041896091147,0.376018781226546,4.7067372482895e-05,0.39718438024064,0.785692812687444,4.70068368523691e-05,7.97623880396509e-09,1.81642823383e-10,0.023642988992594708,Lipid Metabolism
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY,-0.426739534488637,-0.254194759802265,0.0852515149703119,-0.425065328642224,0.567681877867926,-0.0598372130394344,0.199255656471724,0.00137343071237,0.0229200549704676,0.436689661755411,0.0002421602135818,0.0004901404591753,0.69892816508666,0.200586042841665,0.339022933974218,0.0007038862821372,3.61001737549144e-08,0.02875740012461399,unknown
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_3_PHOSPHATASE_ACTIVITY,-0.531857307389643,0.139679895431539,0.132166877282379,-0.36957890065396,-0.0256423246778482,-0.117742166202198,0.394805296550113,0.0001453608763004,0.292590746627311,0.319105279121751,0.0066047292426795,0.890867728071683,0.529297748171508,0.0378067962495041,0.0015019385783058,8.45584034429104e-05,0.0001185839240562,0.00789144716080316,Lipid Metabolism
GOMF_METALLOCHAPERONE_ACTIVITY,-0.520289554963452,-0.105824541986393,0.0752872819944289,-0.280317546068429,0.517096767338846,0.0498798625816022,0.264583650779788,6.78979994894258e-05,0.389242787932636,0.539598397357708,0.0249437691348848,0.0038968147463046,0.773572097652661,0.130307446253258,0.371835254644055,0.0012090454991129,1.12850604335763e-05,0.004873941633955316,Metal Binding and Homeostasis
GOMF_COPPER_CHAPERONE_ACTIVITY,-0.784904794730032,-0.0359647304220142,-0.0015411581382617,-0.333498473480223,0.367772127051042,0.0745957131379499,0.293200761204007,1.30577853460211e-06,0.807442860375736,0.9916649909962,0.0266201894743239,0.0815492532784332,0.720821254167163,0.163138472193855,0.0020472319499179,1.27195277571945e-06,1.96062176357093e-08,0.0003563857784433446,Metal Binding and Homeostasis
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR,-0.514056883992332,-0.0185545871020924,0.205056100326336,-0.0911304048254602,0.166230736229672,-0.18134836369598,0.153452271573355,0.0015969411942684,0.869736135784169,0.0737250905085106,0.421765819247878,0.30097124635221,0.259545957425127,0.339339579485311,0.0068664302395915,0.0002969739276538,0.0008590870918725,0.031555318307757575,unknown
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS,-0.637679898510385,-0.147291136510699,0.222458527911491,-0.553493832524908,0.504680917398741,0.0404245541663198,0.469543397702821,0.0013370977064149,0.210541762876172,0.0607190667784224,1.28080466702461e-05,0.0032467253164912,0.806817581785283,0.0059357226208086,0.067512687000959,0.0144979253770433,2.51424264164966e-06,0.028277737036067726,Oxidative Stress
GOMF_TRANSKETOLASE_OR_TRANSALDOLASE_ACTIVITY,0.439008638141381,-0.119331225138418,0.293994763461134,0.11217902781666,0.189470292498736,-0.298188081758885,-0.270213958439334,0.0038244588689997,0.417560266310886,0.0486260955933652,0.445879789036937,0.363066679678789,0.154257770516299,0.196070319302633,0.0004988800175504,0.0029480776287225,0.0547076808607995,0.04998475061666416,unknown
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY,-0.306208144145041,-0.0948627182618193,0.180339897345169,-0.192796246451865,0.410043852802666,-0.0869007226136188,0.163672440134051,0.0026397729636883,0.263943280571,0.0361117164680049,0.025437538129891,0.0010424813289849,0.467948356808764,0.174001031642545,0.92196984176415,0.0201968731129875,0.0002516093566065,0.04076552617824806,unknown
GOMF_ACID_THIOL_LIGASE_ACTIVITY,-0.251881139171045,0.0515379682794658,0.098632914875419,-0.116675901775152,-0.101709779546044,-0.18005254673321,0.0140630949326101,0.0001151350957954,0.403605818519625,0.112524801120324,0.0614861367683859,0.245034741973029,0.0418211384209517,0.871639994179551,8.3251884653219e-07,5.40783171006067e-08,7.3340908557726905e-09,0.006812375443354791,unknown
GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS,0.707904265048724,0.0914588623929102,0.0493677048896264,0.0720415505983939,-0.144449266507435,-0.280053780765989,-0.152523149069904,0.0028309655864327,0.302133896766649,0.576334374484192,0.415547138724845,0.24968047674197,0.0278875362839425,0.224481525023948,2.6890374512441e-05,0.0022192704562342,5.76847683500215e-05,0.042412133081520906,unknown
GOMF_DNA_ENDONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS,0.619181267615252,0.316693343033988,0.263170074452346,0.0789464697336711,-0.308103097890805,-0.314808396295916,0.0364468738168332,3.48217310970037e-05,0.000578374741311,0.0037029047592825,0.36848592366839,0.0151476156127627,0.0131721779683962,0.768398915793152,4.0208273329725e-09,1.0440475767483e-07,5.8085018392520004e-12,0.0031345510419969486,unknown
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS,0.37708852364814,0.254528323972842,0.210056339956854,0.0931735972271479,-0.0755518779779243,-0.148125389412743,0.0765860832095271,0.0010741814663426,0.0024627353741014,0.0114476928482578,0.251760303790054,0.509532093789631,0.198265131161339,0.503775249194559,6.116970232703311e-09,4.43575183583187e-06,1.08313395533644e-08,0.02467544030143742,unknown
GOMF_TBP_CLASS_PROTEIN_BINDING,-0.459741502196291,-0.300204266583823,0.0692591977783664,-0.454382661604355,0.508446077657737,-0.0918225009522845,0.309655572490493,4.17403074422821e-05,0.0021472657698133,0.462151947373412,8.95524219456818e-06,0.0002972882250516,0.490497960966456,0.0226476401329124,0.0095490502581647,6.68738120352198e-07,4.68982249786001e-10,0.0034592650537267878,unknown
GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY,0.878482018028417,0.221024231174376,-0.022256111829119,-0.0319178519405527,-0.247890901417927,-0.294978693760801,-0.120432868117948,0.0011653905142465,0.0431656503994302,0.835914078805219,0.766480638831682,0.10657898733328,0.0559041019577098,0.429188270745362,1.11124090107213e-06,0.0013270199974403,3.2795654817186e-05,0.026114665736264125,DNA Repair
GOMF_WNT_PROTEIN_BINDING,-0.519181459727577,0.104100058389164,0.0273058889803057,0.134746461127101,-0.16175321637438,-0.120823197025709,-0.198452795808795,0.001546405600191,0.0557887174400542,0.610786524495255,0.0142400205314915,0.0361711941540402,0.114674214355619,0.0108518754517106,6.354043758504891e-09,6.906413207060021e-10,4.4081295927575304e-09,0.030950206915228876,unknown
GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY,0.733081443523362,0.245833748785318,-0.0025207145720436,0.0470753166631696,-0.414459252877772,-0.0246531592015312,0.0107957097518614,0.0031177426294022,0.0918371754757013,0.986042728189378,0.744003299382549,0.0455160274490027,0.903711985053434,0.95774991862168,0.0037540316401629,0.0002896470395313,4.88547818929355e-05,0.044389772188155194,unknown
GOMF_GDP_BINDING,-0.474961990731371,-0.131205981800865,0.120719441062624,-0.449674430202721,0.254837603349045,-0.0627358179457905,0.441646733810112,0.0003856171490835,0.167272381798131,0.203304860054547,1.12864107502613e-05,0.0596223642160018,0.638176474748094,0.0015010851087222,0.0013142393197535,0.0001371839539693,1.00148483298225e-05,0.013720675047795344,unknown
GOMF_RRNA_BINDING,-0.465949664673561,-0.165631758964838,0.178610687293298,-0.316942055644365,0.610679847659262,-0.0329287384899262,0.205155458477937,0.0013100903234923,0.190495824714429,0.158521137398032,0.0139168527631384,0.0010256218066544,0.852964939546957,0.250769625794615,0.873634554263289,0.0148108997670268,1.10217691433791e-05,0.027936954421243814,unknown
GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY,0.534873391199148,-0.147181187704465,-0.179799024859454,-0.0283261361473955,0.0475121906181771,0.021029261512175,-0.201567425669948,0.0028712152710305,0.0854960231915059,0.0367714808306473,0.73766202248006,0.691225553794872,0.860377196630641,0.0956001166374645,0.0007583444829234,0.0036113768102879,0.0182797119125688,0.04259104117534257,Synapse
GOMF_MANGANESE_ION_BINDING,-0.324754034388733,0.0257339838698685,0.140388783045598,-0.137353021715675,0.0089025027977588,-0.18612035687353,0.0457145179200781,0.0011414048201175,0.674835585414319,0.0249483043583992,0.0281173264599706,0.918205828423732,0.0351004474502151,0.598370545958249,0.0002069057725137,2.15526934080087e-06,1.00722986468459e-07,0.025849598156036196,Metal Binding and Homeostasis
GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY,-0.3463923670968,0.0503241319947975,0.150161051315011,-0.195813312231689,0.0332899180050443,-0.0988650487749971,0.234413292826781,0.000546947405529,0.530033279810546,0.0643189869041864,0.016890623884588,0.768673024920645,0.383757294733496,0.0417667831433583,0.002545204364448,0.0007012856741093,0.0004079522354223,0.01658315961172312,unknown
GOMF_HSP70_PROTEIN_BINDING,-0.340338545993912,-0.0509088839806345,0.0957651637533889,-0.269623411660618,0.212884577256863,-0.0538626750779152,0.238812815143918,2.83005354386046e-06,0.411256049295216,0.124839124269343,4.7965924817544e-05,0.0173635564934362,0.538226876560521,0.0079782340571229,0.0040232996739194,1.48932224822672e-06,2.1605161869371703e-09,0.0006043972746467287,unknown
GOMF_CGMP_BINDING,0.66726854320485,0.042596462288642,0.0380506021711999,0.249798304914579,-0.258385383979843,-0.181514168806166,-0.301714077615373,0.0018005218602495,0.541043533883262,0.584943703905072,0.0006358102326561,0.0106399812023767,0.068897526945876,0.0031308474132211,0.000538036294625,5.93152312008038e-05,2.38960957403967e-06,0.03344461416604538,unknown
GOMF_BETA_2_MICROGLOBULIN_BINDING,-0.725701679346677,0.0752812524983416,0.181330518192931,0.178981681637495,-0.0522879339740735,-0.242142083851702,-0.140233404117858,0.0014566672053706,0.39393453724245,0.0429292007927813,0.0456039625098064,0.674731727100079,0.0554896197117374,0.262535581411739,1.78338286152638e-06,8.98259732974725e-08,3.02011538845222e-06,0.029612730237238257,unknown
GOMF_MISMATCHED_DNA_BINDING,0.554814746802921,-0.114398444938376,0.0726787103610716,-0.0844498088401618,0.138943328062239,-0.356334772200506,-0.384807727521523,3.81840411758314e-05,0.275921653575845,0.487528573170444,0.420175585906013,0.348796303273974,0.0184832310985937,0.0112587638901896,2.37841130346138e-07,0.0155917291397949,0.445437241985813,0.003254945949908362,DNA Repair
GOMF_HEAT_SHOCK_PROTEIN_BINDING,-0.244763202077498,-0.0711177697614954,0.141675407721704,-0.263980644203142,0.192176742162297,-0.141520812303913,0.163798293258072,0.000331483118346,0.235724476685993,0.0202018780410838,3.84415563618665e-05,0.0256378209237875,0.0971132273411107,0.0557721574510708,0.0432447866365979,6.41702991554166e-05,1.7360074417643e-08,0.012649203631956782,unknown
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_BINDING,-0.461598895010419,0.117144703082004,0.206942122559019,-0.148023539850574,0.0395751558141469,-0.17804211748896,0.0351133843920362,0.0006075840469347,0.127847904610457,0.0083559158710726,0.0557330847003001,0.713549837851847,0.102269400321696,0.744617113537837,0.0023076201005656,1.52433724267802e-05,9.32127769357593e-09,0.017531712828263726,unknown
GOMF_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY,-0.618671007093884,0.120121683425079,0.105107559780138,0.0392253078480345,-0.174313497295007,-0.107779303067719,-0.0910367402787458,0.0006034475896691,0.079334941480644,0.123596504539952,0.562179602200108,0.0719926110414193,0.26196092754421,0.342651309122618,1.0825414238896501e-09,1.80292229361993e-08,1.23856066418602e-09,0.017460192347238907,unknown
GOMF_MISMATCH_REPAIR_COMPLEX_BINDING,0.771976170901738,-0.123048133974628,-0.0444939662790501,0.0129930920487489,0.0476007773051349,-0.406637745137642,-0.637010567023829,0.0006340846795538,0.241691101668935,0.670493155570221,0.90105230006017,0.747478909818362,0.0075901214664359,5.78050966636998e-05,5.11622412043006e-06,0.0356873272409649,0.332724303044005,0.01795209635768984,unknown
GOMF_MUTSALPHA_COMPLEX_BINDING,0.800285792798373,-0.121896692580274,-0.0213729364685071,0.130071176057752,0.0456371296581071,-0.340121247630064,-0.722564262907355,3.83225691026051e-05,0.317255405817403,0.860237368333874,0.286168003499462,0.790392195006394,0.0511753789637205,8.18854493175924e-05,5.01386564140303e-07,0.0023202840939154,0.1491952888723,0.003254945949908362,unknown
GOMF_STEROL_BINDING,-0.497338695447867,-0.10516197721175,-0.0458527400942334,-0.0712449471283565,0.228565571240583,0.0211111224721398,-0.0025718255287063,0.0022932790719844,0.0194109139169212,0.299121345832086,0.108891006758179,0.0004825760216922,0.734303902581348,0.967003132021712,7.86767373228008e-05,3.53437208130215e-08,1.63096312107972e-09,0.038095923006529496,Lipid Metabolism
GOMF_MEMBRANE_INSERTASE_ACTIVITY,-0.580291996427188,-0.215014946787483,0.169831069134898,-0.501331668850533,0.694720521514458,0.0263678808518375,0.343284216066806,3.40037743547455e-05,0.103426466857571,0.196609830205564,0.0002737406414937,0.0003533760786078,0.886538814277173,0.0667612606439385,0.439617508129327,0.0031662806077991,1.40391954715999e-08,0.00311415436090591,unknown
GOMF_AMIDE_BINDING,-0.150954621091696,-0.0238072461217476,0.0641029436650539,-0.0738074479559499,0.0287563421328139,-0.0756158539703301,0.0454681574594976,0.0027399529082585,0.400097624487214,0.0260568064788606,0.010908153641692,0.471982405905793,0.0617965179227763,0.256966981531117,0.0001702168478512,2.87130644782277e-05,3.89872865760003e-06,0.041580956815242834,unknown
GOMF_DYNACTIN_BINDING,0.535107681933334,-0.130889375663012,0.0318904026213098,-0.329283633049356,-0.169909695708159,-0.520950630773473,-0.157628634103163,0.0030839221916471,0.378008039804327,0.82941641494804,0.0291973741232185,0.418161020991786,0.0151880877616228,0.452421693383593,0.148591275681903,0.776498476515359,0.766369290369013,0.04419029730942484,unknown
GOMF_CHONDROITIN_SULFOTRANSFERASE_ACTIVITY,-0.431935670067581,0.0581719000946446,0.0176135896688442,-0.0285022054013639,-0.0832583835813416,0.131959047869436,0.132051929258395,6.67171314513183e-05,0.567520661779021,0.86241046953008,0.779178260382254,0.562876084752581,0.360092354159696,0.359756557163042,6.3334471603714e-06,0.0052793397680711,0.001178065161987,0.0048459643341054095,unknown
GOMF_BOX_H_ACA_SNORNA_BINDING,-0.954369027437785,-0.328002311194503,0.212669994139922,-0.406970692406534,0.556727787531501,-0.191858979613296,0.322700736549248,0.0002130353469138,0.0246965550815068,0.14043629580083,0.0058395608686088,0.0075445507755631,0.344417707897949,0.11420813639063,8.76871761624349e-05,4.50668352412279e-07,1.97467129559006e-08,0.009971947883093963,unknown
GOMF_PROTEASOME_ACTIVATING_ACTIVITY,-0.469168338168803,-0.234674410703468,0.318007014783825,-0.569236532495499,0.793778252202812,-0.291323109237405,0.409888072308224,0.0037166367713615,0.136875414947279,0.0453415845091634,0.0005223062037145,0.0006151949851495,0.190759471323614,0.067406857696092,0.56372368442494,0.0045053760448477,5.46923273318186e-05,0.049299267601989064,Proteostasis
